id,parish_uid,site_uid,region,town,parish_name,parish_label,site_name,day_of_week,time_24h,service_type,mass_category,verified_status,language,special_rule,qualifier,notes,source_url,last_checked,is_active,latitude,longitude,maps_query,parent_parish,site_type,is_mass_only_visible,display_category,search_text
PL-CATHED-CATHED-VEN-0630-1D2E,port-louis-cathedrale-saint-louis,port-louis-cathedrale-saint-louis-cathedrale-saint-louis-port-louis,Port Louis,Port-Louis,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Vendredi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/cathedrale-saint-louis-1722,2026-04-23,True,-20.1609,57.5012,"Cathédrale Saint-Louis, Port-Louis, Mauritius",Cathédrale Saint-Louis,Parish Church,True,Mass,port louis port louis cathedrale st louis cathedrale st louis cathedrale st louis cathedrale st louis
PL-CATHED-SAINTE-SAM-1600-CFB4,port-louis-cathedrale-saint-louis,port-louis-cathedrale-saint-louis-sainte-anne-tranquebar,Port Louis,Tranquebar,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Sainte-Anne,Samedi,16:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/cathedrale-saint-louis-1722,2026-04-23,True,-20.148,57.513,"Sainte-Anne, Tranquebar, Mauritius",Cathédrale Saint-Louis,Sub-parish,True,Mass,port louis tranquebar cathedrale st louis cathedrale st louis sainte anne cathedrale st louis
PL-CATHED-CATHED-SAM-1730-0778,port-louis-cathedrale-saint-louis,port-louis-cathedrale-saint-louis-cathedrale-saint-louis-port-louis,Port Louis,Port-Louis,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Samedi,17:30,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/cathedrale-saint-louis-1722,2026-04-23,True,-20.1609,57.5012,"Cathédrale Saint-Louis, Port-Louis, Mauritius",Cathédrale Saint-Louis,Parish Church,True,Mass,port louis port louis cathedrale st louis cathedrale st louis cathedrale st louis cathedrale st louis vigil mass
PL-CATHED-CATHED-DIM-0900-5F93,port-louis-cathedrale-saint-louis,port-louis-cathedrale-saint-louis-cathedrale-saint-louis-port-louis,Port Louis,Port-Louis,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Cathédrale Saint-Louis,Dimanche,09:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/cathedrale-saint-louis-1722,2026-04-23,True,-20.1609,57.5012,"Cathédrale Saint-Louis, Port-Louis, Mauritius",Cathédrale Saint-Louis,Parish Church,True,Mass,port louis port louis cathedrale st louis cathedrale st louis cathedrale st louis cathedrale st louis
PL-IMMACU-IMMACU-LUN-0630-F107,port-louis-immaculee-conception,port-louis-immaculee-conception-immaculee-conception-port-louis,Port Louis,Port-Louis,Immaculée-Conception,Immaculée-Conception,Immaculée-Conception,Lundi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/immaculee-conception-1858,2026-04-23,True,-20.1609,57.5012,"Immaculée-Conception, Port-Louis, Mauritius",Immaculée-Conception,Parish Church,True,Mass,port louis port louis immaculee conception immaculee conception immaculee conception immaculee conception
PL-IMMACU-IMMACU-MAR-0630-5400,port-louis-immaculee-conception,port-louis-immaculee-conception-immaculee-conception-port-louis,Port Louis,Port-Louis,Immaculée-Conception,Immaculée-Conception,Immaculée-Conception,Mardi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/immaculee-conception-1858,2026-04-23,True,-20.1609,57.5012,"Immaculée-Conception, Port-Louis, Mauritius",Immaculée-Conception,Parish Church,True,Mass,port louis port louis immaculee conception immaculee conception immaculee conception immaculee conception
PL-IMMACU-IMMACU-MER-0630-F9CF,port-louis-immaculee-conception,port-louis-immaculee-conception-immaculee-conception-port-louis,Port Louis,Port-Louis,Immaculée-Conception,Immaculée-Conception,Immaculée-Conception,Mercredi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/immaculee-conception-1858,2026-04-23,True,-20.1609,57.5012,"Immaculée-Conception, Port-Louis, Mauritius",Immaculée-Conception,Parish Church,True,Mass,port louis port louis immaculee conception immaculee conception immaculee conception immaculee conception
PL-IMMACU-IMMACU-JEU-1200-AFA6,port-louis-immaculee-conception,port-louis-immaculee-conception-immaculee-conception-port-louis,Port Louis,Port-Louis,Immaculée-Conception,Immaculée-Conception,Immaculée-Conception,Jeudi,12:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/immaculee-conception-1858,2026-04-23,True,-20.1609,57.5012,"Immaculée-Conception, Port-Louis, Mauritius",Immaculée-Conception,Parish Church,True,Mass,port louis port louis immaculee conception immaculee conception immaculee conception immaculee conception
PL-IMMACU-IMMACU-VEN-0630-DF7F,port-louis-immaculee-conception,port-louis-immaculee-conception-immaculee-conception-port-louis,Port Louis,Port-Louis,Immaculée-Conception,Immaculée-Conception,Immaculée-Conception,Vendredi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/immaculee-conception-1858,2026-04-23,True,-20.1609,57.5012,"Immaculée-Conception, Port-Louis, Mauritius",Immaculée-Conception,Parish Church,True,Mass,port louis port louis immaculee conception immaculee conception immaculee conception immaculee conception
PL-IMMACU-IMMACU-SAM-1700-9421,port-louis-immaculee-conception,port-louis-immaculee-conception-immaculee-conception-port-louis,Port Louis,Port-Louis,Immaculée-Conception,Immaculée-Conception,Immaculée-Conception,Samedi,17:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/immaculee-conception-1858,2026-04-23,True,-20.1609,57.5012,"Immaculée-Conception, Port-Louis, Mauritius",Immaculée-Conception,Parish Church,True,Mass,port louis port louis immaculee conception immaculee conception immaculee conception immaculee conception vigil mass
PL-IMMACU-IMMACU-DIM-0700-C3A8,port-louis-immaculee-conception,port-louis-immaculee-conception-immaculee-conception-port-louis,Port Louis,Port-Louis,Immaculée-Conception,Immaculée-Conception,Immaculée-Conception,Dimanche,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/immaculee-conception-1858,2026-04-23,True,-20.1609,57.5012,"Immaculée-Conception, Port-Louis, Mauritius",Immaculée-Conception,Parish Church,True,Mass,port louis port louis immaculee conception immaculee conception immaculee conception immaculee conception
PL-IMMACU-IMMACU-DIM-0900-4F75,port-louis-immaculee-conception,port-louis-immaculee-conception-immaculee-conception-port-louis,Port Louis,Port-Louis,Immaculée-Conception,Immaculée-Conception,Immaculée-Conception,Dimanche,09:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/immaculee-conception-1858,2026-04-23,True,-20.1609,57.5012,"Immaculée-Conception, Port-Louis, Mauritius",Immaculée-Conception,Parish Church,True,Mass,port louis port louis immaculee conception immaculee conception immaculee conception immaculee conception
PL-NOTRED-NOTRED-LUN-1115-D387,port-louis-notre-dame-de-l-assomption,port-louis-notre-dame-de-l-assomption-notre-dame-de-l-assomption-roche-bois,Port Louis,Roche-Bois,Notre-Dame-de-l'Assomption,Notre-Dame-de-l'Assomption,Notre-Dame-de-l'Assomption,Lundi,11:15,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/notre-dame-de-l-assomption,2026-04-23,True,,,"Notre-Dame-de-l'Assomption, Roche-Bois, Mauritius",Notre-Dame-de-l'Assomption,Parish Church,True,Mass,port louis roche bois notre dame de l assomption notre dame de l assomption notre dame de l assomption notre dame de l assomption
PL-NOTRED-NOTRED-MAR-0630-1B8A,port-louis-notre-dame-de-l-assomption,port-louis-notre-dame-de-l-assomption-notre-dame-de-l-assomption-roche-bois,Port Louis,Roche-Bois,Notre-Dame-de-l'Assomption,Notre-Dame-de-l'Assomption,Notre-Dame-de-l'Assomption,Mardi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/notre-dame-de-l-assomption,2026-04-23,True,,,"Notre-Dame-de-l'Assomption, Roche-Bois, Mauritius",Notre-Dame-de-l'Assomption,Parish Church,True,Mass,port louis roche bois notre dame de l assomption notre dame de l assomption notre dame de l assomption notre dame de l assomption
PL-NOTRED-NOTRED-MER-0630-7F0D,port-louis-notre-dame-de-l-assomption,port-louis-notre-dame-de-l-assomption-notre-dame-de-l-assomption-roche-bois,Port Louis,Roche-Bois,Notre-Dame-de-l'Assomption,Notre-Dame-de-l'Assomption,Notre-Dame-de-l'Assomption,Mercredi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/notre-dame-de-l-assomption,2026-04-23,True,,,"Notre-Dame-de-l'Assomption, Roche-Bois, Mauritius",Notre-Dame-de-l'Assomption,Parish Church,True,Mass,port louis roche bois notre dame de l assomption notre dame de l assomption notre dame de l assomption notre dame de l assomption
PL-NOTRED-NOTRED-JEU-0630-0D7B,port-louis-notre-dame-de-l-assomption,port-louis-notre-dame-de-l-assomption-notre-dame-de-l-assomption-roche-bois,Port Louis,Roche-Bois,Notre-Dame-de-l'Assomption,Notre-Dame-de-l'Assomption,Notre-Dame-de-l'Assomption,Jeudi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/notre-dame-de-l-assomption,2026-04-23,True,,,"Notre-Dame-de-l'Assomption, Roche-Bois, Mauritius",Notre-Dame-de-l'Assomption,Parish Church,True,Mass,port louis roche bois notre dame de l assomption notre dame de l assomption notre dame de l assomption notre dame de l assomption
PL-NOTRED-NOTRED-VEN-0630-6D69,port-louis-notre-dame-de-l-assomption,port-louis-notre-dame-de-l-assomption-notre-dame-de-l-assomption-roche-bois,Port Louis,Roche-Bois,Notre-Dame-de-l'Assomption,Notre-Dame-de-l'Assomption,Notre-Dame-de-l'Assomption,Vendredi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/notre-dame-de-l-assomption,2026-04-23,True,,,"Notre-Dame-de-l'Assomption, Roche-Bois, Mauritius",Notre-Dame-de-l'Assomption,Parish Church,True,Mass,port louis roche bois notre dame de l assomption notre dame de l assomption notre dame de l assomption notre dame de l assomption
PL-NOTRED-NOTRED-SAM-1700-C047,port-louis-notre-dame-de-l-assomption,port-louis-notre-dame-de-l-assomption-notre-dame-de-l-assomption-roche-bois,Port Louis,Roche-Bois,Notre-Dame-de-l'Assomption,Notre-Dame-de-l'Assomption,Notre-Dame-de-l'Assomption,Samedi,17:00,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/notre-dame-de-l-assomption,2026-04-23,True,,,"Notre-Dame-de-l'Assomption, Roche-Bois, Mauritius",Notre-Dame-de-l'Assomption,Parish Church,True,Mass,port louis roche bois notre dame de l assomption notre dame de l assomption notre dame de l assomption notre dame de l assomption vigil mass
PL-NOTRED-NOTRED-DIM-0700-F994,port-louis-notre-dame-de-l-assomption,port-louis-notre-dame-de-l-assomption-notre-dame-de-l-assomption-roche-bois,Port Louis,Roche-Bois,Notre-Dame-de-l'Assomption,Notre-Dame-de-l'Assomption,Notre-Dame-de-l'Assomption,Dimanche,07:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/notre-dame-de-l-assomption,2026-04-23,True,,,"Notre-Dame-de-l'Assomption, Roche-Bois, Mauritius",Notre-Dame-de-l'Assomption,Parish Church,True,Mass,port louis roche bois notre dame de l assomption notre dame de l assomption notre dame de l assomption notre dame de l assomption
PL-NOTRED-NOTRED-DIM-0900-35E1,port-louis-notre-dame-de-l-assomption,port-louis-notre-dame-de-l-assomption-notre-dame-de-l-assomption-roche-bois,Port Louis,Roche-Bois,Notre-Dame-de-l'Assomption,Notre-Dame-de-l'Assomption,Notre-Dame-de-l'Assomption,Dimanche,09:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/notre-dame-de-l-assomption,2026-04-23,True,,,"Notre-Dame-de-l'Assomption, Roche-Bois, Mauritius",Notre-Dame-de-l'Assomption,Parish Church,True,Mass,port louis roche bois notre dame de l assomption notre dame de l assomption notre dame de l assomption notre dame de l assomption
PL-SAINTF-SAINTF-LUN-0630-BA8B,port-louis-saint-francois-xavier,port-louis-saint-francois-xavier-saint-francois-xavier-port-louis,Port Louis,Port-Louis,Saint-François-Xavier,Saint-François-Xavier,Saint-François-Xavier,Lundi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/saint-francois-xavier,2026-04-23,True,,,"Saint-François-Xavier, Port-Louis, Mauritius",Saint-François-Xavier,Parish Church,True,Mass,port louis port louis st francois xavier st francois xavier st francois xavier st francois xavier
PL-SAINTF-SAINTF-MAR-0630-BAA1,port-louis-saint-francois-xavier,port-louis-saint-francois-xavier-saint-francois-xavier-port-louis,Port Louis,Port-Louis,Saint-François-Xavier,Saint-François-Xavier,Saint-François-Xavier,Mardi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/saint-francois-xavier,2026-04-23,True,,,"Saint-François-Xavier, Port-Louis, Mauritius",Saint-François-Xavier,Parish Church,True,Mass,port louis port louis st francois xavier st francois xavier st francois xavier st francois xavier
PL-SAINTF-SAINTA-MER-0630-FF87,port-louis-saint-francois-xavier,port-louis-saint-francois-xavier-saint-antoine-trou-fanfaron,Port Louis,Trou Fanfaron,Saint-François-Xavier,Saint-François-Xavier,Saint-Antoine,Mercredi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/saint-francois-xavier,2026-04-23,True,,,"Saint-Antoine, Trou Fanfaron, Mauritius",Saint-François-Xavier,Sub-parish,True,Mass,port louis trou fanfaron st francois xavier st francois xavier st antoine st francois xavier
PL-SAINTF-SAINTF-JEU-0630-39B5,port-louis-saint-francois-xavier,port-louis-saint-francois-xavier-saint-francois-xavier-port-louis,Port Louis,Port-Louis,Saint-François-Xavier,Saint-François-Xavier,Saint-François-Xavier,Jeudi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/saint-francois-xavier,2026-04-23,True,,,"Saint-François-Xavier, Port-Louis, Mauritius",Saint-François-Xavier,Parish Church,True,Mass,port louis port louis st francois xavier st francois xavier st francois xavier st francois xavier
PL-SAINTF-SAINTF-VEN-0630-EE56,port-louis-saint-francois-xavier,port-louis-saint-francois-xavier-saint-francois-xavier-port-louis,Port Louis,Port-Louis,Saint-François-Xavier,Saint-François-Xavier,Saint-François-Xavier,Vendredi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/saint-francois-xavier,2026-04-23,True,,,"Saint-François-Xavier, Port-Louis, Mauritius",Saint-François-Xavier,Parish Church,True,Mass,port louis port louis st francois xavier st francois xavier st francois xavier st francois xavier
PL-SAINTF-SAINTF-SAM-0630-39D1,port-louis-saint-francois-xavier,port-louis-saint-francois-xavier-saint-francois-xavier-port-louis,Port Louis,Port-Louis,Saint-François-Xavier,Saint-François-Xavier,Saint-François-Xavier,Samedi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/saint-francois-xavier,2026-04-23,True,,,"Saint-François-Xavier, Port-Louis, Mauritius",Saint-François-Xavier,Parish Church,True,Mass,port louis port louis st francois xavier st francois xavier st francois xavier st francois xavier
PL-SAINTF-SAINTF-DIM-0800-3C23,port-louis-saint-francois-xavier,port-louis-saint-francois-xavier-saint-francois-xavier-port-louis,Port Louis,Port-Louis,Saint-François-Xavier,Saint-François-Xavier,Saint-François-Xavier,Dimanche,08:00,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/saint-francois-xavier,2026-04-23,True,,,"Saint-François-Xavier, Port-Louis, Mauritius",Saint-François-Xavier,Parish Church,True,Mass,port louis port louis st francois xavier st francois xavier st francois xavier st francois xavier
PL-SAINTM-BONPAS-MAR-0630-3DB7,port-louis-saint-malo,port-louis-saint-malo-bon-pasteur-baie-du-tombeau,Port Louis,Baie du Tombeau,Saint-Malo,Saint-Malo,Bon-Pasteur,Mardi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/saint-malo-1968,2026-04-23,True,-20.131,57.495,"Bon-Pasteur, Baie du Tombeau, Mauritius",Saint-Malo,Sub-parish,True,Mass,port louis baie du tombeau st malo st malo bon pasteur st malo
PL-SAINTM-SAINTM-MER-0630-CE12,port-louis-saint-malo,port-louis-saint-malo-saint-malo-baie-du-tombeau,Port Louis,Baie du Tombeau,Saint-Malo,Saint-Malo,Saint-Malo,Mercredi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/saint-malo-1968,2026-04-23,True,-20.131,57.495,"Saint-Malo, Baie du Tombeau, Mauritius",Saint-Malo,Parish Church,True,Mass,port louis baie du tombeau st malo st malo st malo st malo
PL-SAINTM-BONPAS-VEN-0630-7298,port-louis-saint-malo,port-louis-saint-malo-bon-pasteur-baie-du-tombeau,Port Louis,Baie du Tombeau,Saint-Malo,Saint-Malo,Bon-Pasteur,Vendredi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/saint-malo-1968,2026-04-23,True,-20.131,57.495,"Bon-Pasteur, Baie du Tombeau, Mauritius",Saint-Malo,Sub-parish,True,Mass,port louis baie du tombeau st malo st malo bon pasteur st malo
PL-SAINTM-SAINTM-SAM-1630-E55C,port-louis-saint-malo,port-louis-saint-malo-saint-malo-baie-du-tombeau,Port Louis,Baie du Tombeau,Saint-Malo,Saint-Malo,Saint-Malo,Samedi,16:30,Mass,Mass,Verified,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/saint-malo-1968,2026-04-23,True,-20.131,57.495,"Saint-Malo, Baie du Tombeau, Mauritius",Saint-Malo,Parish Church,True,Mass,port louis baie du tombeau st malo st malo st malo st malo vigil mass
PL-SAINTM-SAINTM-DIM-0730-BAD3,port-louis-saint-malo,port-louis-saint-malo-saint-malo-baie-du-tombeau,Port Louis,Baie du Tombeau,Saint-Malo,Saint-Malo,Saint-Malo,Dimanche,07:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/saint-malo-1968,2026-04-23,True,-20.131,57.495,"Saint-Malo, Baie du Tombeau, Mauritius",Saint-Malo,Parish Church,True,Mass,port louis baie du tombeau st malo st malo st malo st malo
PL-SAINTM-BONPAS-DIM-0930-0B97,port-louis-saint-malo,port-louis-saint-malo-bon-pasteur-elizabethville,Port Louis,Elizabethville,Saint-Malo,Saint-Malo,Bon-Pasteur,Dimanche,09:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/saint-malo-1968,2026-04-23,True,-20.125,57.496,"Bon-Pasteur, Elizabethville, Mauritius",Saint-Malo,Sub-parish,True,Mass,port louis elizabethville st malo st malo bon pasteur st malo
PL-SAINTS-SAINTS-LUN-0630-1E29,port-louis-saint-sacrement,port-louis-saint-sacrement-saint-sacrement-cassis,Port Louis,Cassis,Saint-Sacrement,Saint-Sacrement,Saint-Sacrement,Lundi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/saint-sacrement-1872,2026-04-23,True,,,"Saint-Sacrement, Cassis, Mauritius",Saint-Sacrement,Parish Church,True,Mass,port louis cassis st sacrement st sacrement st sacrement st sacrement
PL-SAINTS-SAINTS-MER-0630-08D9,port-louis-saint-sacrement,port-louis-saint-sacrement-saint-sacrement-cassis,Port Louis,Cassis,Saint-Sacrement,Saint-Sacrement,Saint-Sacrement,Mercredi,06:30,Mass,Mass,Verified,,,,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/saint-sacrement-1872,2026-04-23,True,,,"Saint-Sacrement, Cassis, Mauritius",Saint-Sacrement,Parish Church,True,Mass,port louis cassis st sacrement st sacrement st sacrement st sacrement
PL-SAINTS-SAINTJ-VEN-1700-BA75,port-louis-saint-sacrement,port-louis-saint-sacrement-saint-jean-de-britto-cassis,Port Louis,Cassis,Saint-Sacrement,Saint-Sacrement,Saint-Jean-de-Britto,Vendredi,17:00,Mass,Mass,Verified,,Except first Friday; then Mass at 18:00 after exposition,Except first Friday; then Mass at 18:00 after exposition,,https://dioceseportlouis.org/diocese/les-paroisses/port-louis/saint-sacrement-1872,2026-04-23,True,,,"Saint-Jean-de-Britto, Cassis, Mauritius",Saint-Sacrement,Sub-parish,True,Mass,port louis cassis st sacrement st sacrement st jean de britto st sacrement except first friday then mass at 18 00 after exposition except first friday then mass at 18 00 after exposition
